"NUM","ID","Physical_Address","Physical_Address_Formatted","Lat","Lon"
"941",309254,"27 Patmos Avenue Dunedin", "27 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8411823, 170.5085523
"942",309255,"35 Patmos Avenue Dunedin", "35 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8393514, 170.5082881
"943",309256,"38 Patmos Avenue Dunedin", "38 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8389131, 170.5086455
"944",309257,"20 Maxwellton Street Dunedin", "20 Maxwellton St, Pine Hill, Dunedin 9010, New Zealand", -45.837004, 170.5122579
"945",309258,"48 Patmos Avenue Dunedin", "48 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8389727, 170.5103951
"946",309260,"16 Patmos Avenue Dunedin", "16 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.842912, 170.510323
"947",309261,"18 Patmos Avenue Dunedin", "18 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8434921, 170.510456
"948",309262,"14 Patmos Avenue Dunedin", "14 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8439227, 170.5093634
"949",309263,"12 Patmos Avenue Dunedin", "12 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8452153, 170.5077071
"950",309264,"10 Patmos Avenue Dunedin", "10 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8452044, 170.5075671
"951",309265,"8 Patmos Avenue Dunedin", "8 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8452036, 170.5074077
"952",309266,"6 Patmos Avenue Dunedin", "6 Patmos Ave, Woodhaugh, Dunedin 9010, New Zealand", -45.8452128, 170.5072365
"953",309267,"212 Malvern Street Dunedin", "212 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8451332, 170.5068843
"954",309268,"210 Malvern Street Dunedin", "210 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8452358, 170.5068458
"955",309269,"208 Malvern Street Dunedin", "208 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8453574, 170.5068331
"956",309270,"206 Malvern Street Dunedin", "206 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8454688, 170.5068359
"957",309271,"204 Malvern Street Dunedin", "204 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8455696, 170.5068392
"958",309272,"1 Harden Street Dunedin", "1 Harden St, Woodhaugh, Dunedin 9010, New Zealand", -45.8457222, 170.5069086
"959",309273,"3 Harden Street Dunedin", "3 Harden St, Woodhaugh, Dunedin 9010, New Zealand", -45.8457939, 170.5070421
"960",309274,"5 Harden Street Dunedin", "5 Harden St, Woodhaugh, Dunedin 9010, New Zealand", -45.8458852, 170.5070989
"961",309275,"7 Harden Street Dunedin", "7 Harden St, Woodhaugh, Dunedin 9010, New Zealand", -45.8459514, 170.5072212
"962",309276,"9 Harden Street Dunedin", , ,
"963",309277,"11 Harden Street Dunedin", "11 Harden St, Woodhaugh, Dunedin 9010, New Zealand", -45.8461068, 170.5074308
"964",309279,"PT SEC 1 Harden Street Dunedin", , ,
"965",309281,"196 Malvern Street Dunedin", "196 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8460676, 170.5065815
"966",309282,"190 Malvern Street Dunedin", "190 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8462363, 170.5065372
"967",309283,"188 Malvern Street Dunedin", "188 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8463608, 170.5065594
"968",309284,"186 Malvern Street Dunedin", "186 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.84646370000001, 170.5065366
"969",309285,"184 Malvern Street Dunedin", "184 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.846592, 170.5065735
"970",309286,"182 Malvern Street Dunedin", "182 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8466946, 170.506532
"971",309287,"2 Harden Street Dunedin", "2 Harden St, Woodhaugh, Dunedin 9010, New Zealand", -45.8463692, 170.5070314
"972",309288,"6 Harden Street Dunedin", "6 Harden St, Woodhaugh, Dunedin 9010, New Zealand", -45.8469293, 170.5073351
"973",309289,"178 Malvern Street Dunedin", "178 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8469203, 170.5065464
"974",309290,"176 Malvern Street Dunedin", "176 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.847079, 170.5065177
"975",309291,"174 Malvern Street Dunedin", "174 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8472635, 170.5065588
"976",309292,"383 Pine Hill Road Dunedin", "383 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.8417216, 170.5188898
"977",309293,"381 Pine Hill Road Dunedin", "381 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.8418343, 170.518812
"978",309294,"379 Pine Hill Road Dunedin", "379 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.841913, 170.5186447
"979",309295,"377 Pine Hill Road Dunedin", "377 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.842017, 170.5184972
"980",309296,"375 Pine Hill Road Dunedin", "375 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.8422282, 170.5183595
"981",309297,"371 Pine Hill Road Dunedin", "371 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.8425405, 170.5182747
"982",309298,"2 Raleigh Street Dunedin", "2 Raleigh St, Liberton, Dunedin 9010, New Zealand", -45.8427163, 170.518167
"983",309299,"4 Raleigh Street Dunedin", "4 Raleigh St, Liberton, Dunedin 9010, New Zealand", -45.8426256, 170.5179419
"984",309300,"6 Raleigh Street Dunedin", "6 Raleigh St, Liberton, Dunedin 9010, New Zealand", -45.8425959, 170.5176684
"985",309301,"74 Hillary Street Dunedin", "74 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.842382, 170.5176746
"986",309302,"76 Hillary Street Dunedin", "76 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8422391, 170.5176102
"987",309303,"78 Hillary Street Dunedin", "78 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8421039, 170.5176427
"988",309304,"82 Hillary Street Dunedin", "82 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8419123, 170.5176917
"989",309305,"84 Hillary Street Dunedin", "84 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8417814, 170.5177459
"990",309306,"84A Hillary Street Dunedin", "84A Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8419521, 170.5180678
"991",309307,"86 Hillary Street Dunedin", "86 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8416589, 170.5179171
"992",309308,"88 Hillary Street Dunedin", "88 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8415231, 170.518023
"993",309309,"90 Hillary Street Dunedin", "90 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8414317, 170.5182444
"994",309310,"92 Hillary Street Dunedin", "92 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8413697, 170.5184388
"995",309311,"93 Hillary Street Dunedin", "93 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8409467, 170.5179129
"996",309312,"91 Hillary Street Dunedin", "91 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8410421, 170.5177858
"997",309313,"89 Hillary Street Dunedin", "89 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.841204, 170.5176816
"998",309314,"87 Hillary Street Dunedin", "87 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8413821, 170.5175203
"999",309315,"83 Hillary Street Dunedin", "83 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8415867, 170.5173163
"1000",309316,"81 Hillary Street Dunedin", "81 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8417299, 170.5172231
"1001",309317,"79 Hillary Street Dunedin", "79 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8418781, 170.5171431
"1002",309318,"77 Hillary Street Dunedin", "77 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.84205069999999, 170.517109
"1003",309319,"75 Hillary Street Dunedin", "75 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.84217109999999, 170.5170539
"1004",309320,"73 Hillary Street Dunedin", "73 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.84236139999999, 170.5169945
"1005",309321,"71 Hillary Street Dunedin", "71 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8425196, 170.5170706
"1006",309322,"69 Hillary Street Dunedin", "69 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8426737, 170.5169811
"1007",309323,"67 Hillary Street Dunedin", "67 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.842795, 170.516863
"1008",309324,"65 Hillary Street Dunedin", "65 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8429091, 170.5167175
"1009",309325,"2 Dover Street Dunedin", "2 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8429925, 170.5165325
"1010",309326,"4 Dover Street Dunedin", "4 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8428323, 170.5162359
"1011",309327,"6 Dover Street Dunedin", "6 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8427958, 170.5160199
"1012",309328,"8 Dover Street Dunedin", "8 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8428039, 170.5158278
"1013",309329,"10 Dover Street Dunedin", "10 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8428162, 170.5156292
"1014",309330,"12 Dover Street Dunedin", "12 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8428591, 170.5154047
"1015",309331,"14 Dover Street Dunedin", "14 Dover St, Liberton, Dunedin 9010, New Zealand", -45.842958, 170.5152546
"1016",309332,"16 Dover Street Dunedin", "16 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8430672, 170.5151183
"1017",309333,"18 Dover Street Dunedin", "18 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8431658, 170.5149538
"1018",309334,"20 Dover Street Dunedin", "20 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8432519, 170.5147641
"1019",309335,"22 Dover Street Dunedin", "22 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8434104, 170.5146887
"1020",309336,"24 Dover Street Dunedin", "24 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8435584, 170.5147855
"1021",309337,"23 Dover Street Dunedin", "23 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8436521, 170.5149618
"1022",309338,"21 Dover Street Dunedin", "21 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8437389, 170.5151957
"1023",309340,"17 Dover Street Dunedin", "17 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8435274, 170.5156054
"1024",309341,"15 Dover Street Dunedin", "15 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8433263, 170.5155538
"1025",309342,"11 Dover Street Dunedin", "11 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8431782, 170.5157433
"1026",309343,"5 Dover Street Dunedin", "5 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8431972, 170.5159857
"1027",309344,"1 Dover Street Dunedin", "1 Dover St, Liberton, Dunedin 9010, New Zealand", -45.8433194, 170.5162839
"1028",309345,"59 Hillary Street Dunedin", "59 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8435108, 170.5162529
"1029",309346,"57 Hillary Street Dunedin", "57 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8436507, 170.516247
"1030",309347,"55 Hillary Street Dunedin", "55 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8437985, 170.516235
"1031",309348,"53 Hillary Street Dunedin", "53 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8439625, 170.5162506
"1032",309349,"51 Hillary Street Dunedin", "51 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8441213, 170.5162305
"1033",309350,"47 Hillary Street Dunedin", "47 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8442725, 170.516232
"1034",309351,"54 Hillary Street Dunedin", "54 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8440271, 170.5168435
"1035",309352,"56 Hillary Street Dunedin", "56 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8438873, 170.5168523
"1036",309353,"58 Hillary Street Dunedin", "58 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8437135, 170.5168625
"1037",309354,"60 Hillary Street Dunedin", "60 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8435645, 170.5169147
"1038",309355,"62 Hillary Street Dunedin", "62 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8434227, 170.5169235
"1039",309356,"64 Hillary Street Dunedin", "64 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8432664, 170.5170074
"1040",309357,"66 Hillary Street Dunedin", "66 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8431242, 170.5170965
"1041",309358,"68 Hillary Street Dunedin", "68 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8429875, 170.5173541
"1042",309359,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1043",309360,"1 Raleigh Street Dunedin", "1 Raleigh St, Liberton, Dunedin 9010, New Zealand", -45.8431812, 170.5178182
"1044",309361,"359 Pine Hill Road Dunedin", "359 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.84333669999999, 170.517691
"1045",309362,"357 Pine Hill Road Dunedin", "357 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.8434563, 170.5175804
"1046",309363,"351 Pine Hill Road Dunedin", "351 Pine Hill Rd, Liberton, Dunedin 9010, New Zealand", -45.8440799, 170.5173035
"1047",309364,"16 Lowe Street Dunedin", "16 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8444783, 170.5153778
"1048",309365,"18 Lowe Street Dunedin", "18 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8443765, 170.5151686
"1049",309366,"20 Lowe Street Dunedin", "20 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8443043, 170.5149656
"1050",309367,"22 Lowe Street Dunedin", "22 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.84421030000001, 170.514775
"1051",309368,"24 Lowe Street Dunedin", "24 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8441496, 170.5145486
"1052",309369,"26 Lowe Street Dunedin", "26 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8440269, 170.5144221
"1053",309370,"28 Lowe Street Dunedin", "28 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8440103, 170.5142653
"1054",309371,"30 Lowe Street Dunedin", "30 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8440575, 170.5140555
"1055",309372,"31 Lowe Street Dunedin", "31 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8441781, 170.5138976
"1056",309373,"29 Lowe Street Dunedin", "29 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8443311, 170.5139455
"1057",309374,"27 Lowe Street Dunedin", "27 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.844429, 170.5141303
"1058",309375,"25 Lowe Street Dunedin", "25 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8444808, 170.5143141
"1059",309376,"23 Lowe Street Dunedin", "23 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8445462, 170.5144773
"1060",309377,"21 Lowe Street Dunedin", "21 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8446361, 170.5146653
"1061",309378,"19 Lowe Street Dunedin", "19 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.84468649999999, 170.5148778
"1062",309379,"17 Lowe Street Dunedin", "17 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.844746, 170.515047
"1063",309380,"15 Lowe Street Dunedin", "15 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.8448223, 170.5152527
"1064",309381,"13 Lowe Street Dunedin", "13 Lowe St, Liberton, Dunedin 9010, New Zealand", -45.84487619999999, 170.5154422
"1065",309382,"27 Hillary Street Dunedin", "27 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8455315, 170.5148976
"1066",309383,"25 Hillary Street Dunedin", "25 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8455141, 170.5146566
"1067",309384,"2 Tasman Street Dunedin", "2 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8454516, 170.5144389
"1068",309385,"4 Tasman Street Dunedin", "4 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8453255, 170.5142439
"1069",309386,"6 Tasman Street Dunedin", "6 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8452247, 170.5141108
"1070",309387,"8 Tasman Street Dunedin", "8 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8451472, 170.5139423
"1071",309388,"10 Tasman Street Dunedin", "10 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.84503230000001, 170.5138041
"1072",309389,"12 Tasman Street Dunedin", "12 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8448564, 170.5137114
"1073",309390,"14 Tasman Street Dunedin", "14 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.844782, 170.5135356
"1074",309391,"16 Tasman Street Dunedin", "16 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8448246, 170.5133328
"1075",309392,"18 Tasman Street Dunedin", "18 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.84492300000001, 170.5131619
"1076",309393,"17 Tasman Street Dunedin", "17 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8450446, 170.5130479
"1077",309394,"15 Tasman Street Dunedin", "15 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.845181, 170.5129677
"1078",309395,"13 Tasman Street Dunedin", "13 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8453275, 170.5129901
"1079",309396,"11 Tasman Street Dunedin", "11 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8453992, 170.5131674
"1080",309397,"9 Tasman Street Dunedin", "9 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8454303, 170.5134122
"1081",309398,"7 Tasman Street Dunedin", "7 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8454925, 170.5136185
"1082",309399,"5 Tasman Street Dunedin", "5 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8455585, 170.5138075
"1083",309400,"1 Tasman Street Dunedin", "1 Tasman St, Liberton, Dunedin 9010, New Zealand", -45.8457266, 170.5140065
"1084",309401,"21 Hillary Street Dunedin", "21 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8459166, 170.5139068
"1085",309402,"19 Hillary Street Dunedin", "19 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8460329, 170.5138246
"1086",309403,"2 Tensing Street Dunedin", "2 Tensing St, Liberton, Dunedin 9010, New Zealand", -45.84646619999999, 170.5134026
"1087",309404,"13 Hillary Street Dunedin", "13 Hillary St, Liberton, Dunedin 9010, New Zealand", -45.8463535, 170.513562
"1088",309405,"4 Tensing Street Dunedin", "4 Tensing St, Liberton, Dunedin 9010, New Zealand", -45.846534, 170.5131994
"1089",309406,"6 Tensing Street Dunedin", "6 Tensing St, Liberton, Dunedin 9010, New Zealand", -45.8465902, 170.5130138
"1090",309407,"2 Egmont Street Dunedin", "2 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.846673, 170.5126668
"1091",309408,"4 Egmont Street Dunedin", "4 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.8465711, 170.5124765
"1092",309409,"6 Egmont Street Dunedin", "6 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.8464134, 170.5123
"1093",309410,"8 Egmont Street Dunedin", "8 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.8462344, 170.5125423
"1094",309411,"10 Egmont Street Dunedin", "10 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.8460696, 170.5123887
"1095",309412,"12 Egmont Street Dunedin", "12 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.8459819, 170.5122249
"1096",309413,"13 Egmont Street Dunedin", "13 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.84599559999999, 170.5119831
"1097",309414,"11 Egmont Street Dunedin", "11 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.8461194, 170.5118573
"1098",309415,"9 Egmont Street Dunedin", "9 Egmont St, Liberton, Dunedin 9010, New Zealand", -45.8462719, 170.5117507
