OBJECTID,AU2013_V1_00,AU2013_V1_00_NAME,AREA_SQ_KM,LAND_AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE
271,527912,Te Kowhai,34.19478023,34.19478023,1790132.096,5821410.163,-37.73486315,175.1577046
272,527913,Whatawhata,58.13011517,58.13011517,1791545.283,5815166.89,-37.7908002,175.1753786
273,527914,Ngahinapouri,132.9167295,132.9167295,1795943.47,5805683.752,-37.87527587,175.2278626
274,527915,Lake Cameron,36.84175289,36.84175289,1803157.377,5807048.283,-37.86140694,175.3094402
275,527916,Horotiu,14.18603574,14.18603574,1792303.293,5824768.503,-37.70416183,175.1814404
276,527917,Te Rapa North,3.88286985,3.88286985,1795084.41,5822952.3,-37.71993187,175.213454
277,527921,Te Rore,38.57713423,38.57713423,1794651.904,5797118.217,-37.95269643,175.2155013
278,527922,Pirongia,28.96350096,28.96350096,1796839.523,5791995.551,-37.99835989,175.2417865
279,527923,Pokuru,57.36170874,57.36170874,1797293.785,5786231.1,-38.05017531,175.2485431
280,527924,Lake Ngaroto,38.11119229,38.11119229,1800755.367,5794348.08,-37.9763153,175.2856936
281,527925,Tokanui,23.70443194,23.70443194,1803683.413,5783929.228,-38.06948944,175.3219663
282,527931,Pukerimu,19.42099667,19.42099667,1813996.332,5801086.406,-37.91261276,175.4343229
283,527932,Kaipaki,52.60468258,52.60468258,1807161.722,5802126.579,-37.90482767,175.3563381
284,527934,Rotoorangi,229.9806111,229.9806111,1815147.49,5791589.206,-37.99786084,175.4502479
285,529503,Fairview Downs,1.15288111,1.15288111,1802888.846,5818082.325,-37.76209552,175.3032991
286,529600,Chartwell,1.59516705,1.59516705,1799996.035,5817835.679,-37.764954,175.2705503
287,529700,Hamilton Central,2.69685496,2.69685496,1800476.366,5815702.849,-37.78405735,175.2765887
288,529800,Clarkin,1.28538215,1.28538215,1800834.224,5817676.334,-37.7662054,175.2801034
289,529900,Claudelands,1.23557535,1.23557535,1801244.135,5816447.941,-37.77717827,175.2850944
290,530000,Enderley,1.57671464,1.57671464,1802244.531,5816965.848,-37.77229322,175.296301
291,530100,Peachgrove,1.48838307,1.48838307,1802197.673,5815744.699,-37.78330123,175.2961097
292,530200,Hamilton East,1.58469918,1.58469918,1802353.215,5814869.505,-37.79114877,175.2981189
293,530300,Naylor,2.35495562,2.35495562,1802527.283,5813769.245,-37.80101907,175.3004017
294,530400,Bader,1.83287685,1.83287685,1801867.515,5812790.543,-37.80997928,175.293186
295,530500,University,1.83951456,1.83951456,1803716.511,5815286.22,-37.78709295,175.3134732
296,530600,Silverdale,1.10679246,1.10679246,1805004.059,5814613.232,-37.79286577,175.3282742
297,530700,Hillcrest West,1.13786782,1.13786782,1804042.69,5814188.38,-37.79690713,175.3174835
298,530800,Riverlea,1.73946635,1.73946635,1804673.263,5813255.987,-37.80516298,175.3249034
299,531001,Te Awamutu West,0.990001,0.990001,1802409.586,5790805.116,-38.00785442,175.3055126
300,531002,Te Awamutu Central,2.23936808,2.23936808,1803367.106,5790490.919,-38.01046964,175.3165
301,531003,Te Awamutu East,3.50655837,3.50655837,1804344.035,5791589.92,-38.00035297,175.3273064
302,531004,Te Awamutu South,1.88681444,1.88681444,1804307.57,5789834.144,-38.01617271,175.3273915
303,531100,Kawhia Community,0.91822678,0.91822678,1759655.701,5785475.46,-38.06440444,174.8199762
304,531200,Otorohanga,3.9353658,3.9353658,1793916.136,5771381.513,-38.18464034,175.2141113
305,531301,Otorohanga Rural West,735.3396157,735.3396157,1777107.765,5781845.072,-38.09385594,175.0197102
306,531303,Te Kawa,54.82577232,54.82577232,1795020.194,5779578.248,-38.11058339,175.2244645
307,531304,Otorohanga Rural East,1204.025984,1204.025984,1815297.374,5761638.149,-38.26751636,175.4609982
308,531500,Piopio,1.68227689,1.68227689,1775689.92,5740586.962,-38.46574108,175.0137935
309,531600,Taharoa,68.44988122,68.44988122,1752591.105,5775926.593,-38.15164524,174.7415208
310,531710,Mahoenui,733.6727502,733.6727502,1752598.238,5727692.822,-38.58614029,174.7520499
311,533901,Hauraki Plains,503.5975172,503.5975172,1818685.756,5866003.326,-37.32691855,175.4682084
312,533902,Turua,90.7080083,90.7080083,1825625.022,5875671.798,-37.23819391,175.5435256
313,533903,Kerepehi,7.8078296,7.8078296,1825586.766,5868814.072,-37.29995775,175.5451738
314,534100,Waihi Beach,39.16601535,39.16601535,1858297.837,5853247.792,-37.43157999,175.9192547
315,534200,Ohinemuri,562.4046035,562.4046035,1846753.87,5859308.655,-37.38016267,175.7869071
316,534300,Paeroa,12.37805685,12.37805685,1836320.926,5860780.416,-37.36962829,175.6687241
317,534400,Waihi,10.07537161,10.07537161,1851992.685,5858121.322,-37.38944322,175.8464141
318,534500,Tahuroa,321.0895233,321.0895233,1821274.257,5829305.522,-37.65677151,175.5084326
319,534602,Waitoa,5.86983338,5.86983338,1832022.781,5834157.703,-37.61042955,175.6286257
320,534603,Springdale,434.4970085,434.4970085,1827561.451,5845768.568,-37.50699491,175.5745277
321,534604,Waihou-Walton,516.0582272,516.0582272,1839558.164,5827245.937,-37.67072649,175.7161752
322,534800,Te Aroha,11.58974731,11.58974731,1839315.932,5842064.68,-37.53737073,175.7085861
323,534901,Morrinsville West,3.4582594,3.4582594,1822064.135,5829169.673,-37.65780408,175.5174203
324,534902,Morrinsville East,4.32232023,4.32232023,1823707.636,5830116.015,-37.64888368,175.5357451
325,535000,Waharoa,0.52801483,0.52801483,1842704.843,5817212.923,-37.760226,175.7551609
326,535100,Tirau,0.89652302,0.89652302,1842211.232,5793134.316,-37.97712853,175.7576368
327,535211,Mangakaretu,10.25122212,10.25122212,1849536.163,5767057.143,-38.20988128,175.850048
328,535212,Kinleith,19.55142377,19.55142377,1852507.125,5761728.479,-38.25701667,175.8858375
329,535220,Okauia,209.0261736,209.0261736,1846833.712,5814515.587,-37.78340392,175.8028976
330,535231,Te Poi,127.919682,127.919682,1852714.984,5804549.923,-37.87150602,175.8730847
331,535232,Tapapa,368.1142632,368.1142632,1854994.83,5789285.005,-38.00827662,175.9043806
332,535241,Karapiro,298.1482046,298.1482046,1826876.245,5800427.977,-37.91542052,175.5809131
333,535242,Hinuera,114.8061373,114.8061373,1838394.681,5803987.311,-37.88043064,175.7106373
334,535250,Arapuni,312.8473321,312.8473321,1837917.613,5785264.098,-38.04911785,175.7114144
335,535261,Lichfield,327.8045443,327.8045443,1851696.651,5773940.366,-38.14732212,175.87226
336,535262,Wawa,762.0709968,762.0709968,1854838.488,5757270.081,-38.29648779,175.9140551
337,535310,Paraonui,2.02258358,2.02258358,1849530.265,5766741.092,-38.21272781,175.8500917
338,536515,Pacific View,1.52371341,1.52371341,1886924.191,5823818.53,-37.68798758,176.2538436
339,536516,Palm Beach,2.14324812,2.14324812,1888482.097,5823062.678,-37.69430064,176.2717837
340,536517,Gravatt,2.85646733,2.85646733,1888364.547,5822105.768,-37.7029485,176.2708312
341,536611,Matakana Island,64.55786592,64.55786592,1870271.839,5837862.201,-37.56664457,176.0600625
342,536613,Inlet-Tauranga Harbour North,136.4991367,0.71104255,1865136.216,5838186.408,-37.56521868,176.0018727
343,536614,Tahawai,82.11463366,82.11463366,1855476.794,5844999.249,-37.50661811,175.8902687
344,536615,Aongatete,165.4425869,165.4425869,1855427.569,5832774.949,-37.61667566,175.8939695
345,536620,Minden,197.9750569,197.9750569,1863874.008,5820752.576,-37.72250536,175.9938971
346,536630,Kaimai,527.7990868,527.7990868,1869954.07,5803616.276,-37.87496544,176.0691723
347,536641,Ohauiti-Ngapeke,20.15908432,20.15908432,1881134.829,5816710.944,-37.75374363,176.1910296
348,536642,Upper Papamoa,180.1739925,180.1739925,1887431.205,5811085.015,-37.80241328,176.2646195
349,536651,Paengaroa,12.80035512,12.80035512,1899754.139,5808892.149,-37.81818339,176.405267
350,536653,Rangiuru,212.5594309,209.846266,1893315.488,5804868.114,-37.8564821,176.3338686
351,536654,Pongakawa,387.0807357,385.334292,1907540.35,5800296.838,-37.89292053,176.4972263
352,536810,Mt Maunganui North,2.76274086,2.76274086,1880828.593,5829554.546,-37.63825286,176.1826089
353,536821,Omanu,8.73018207,8.73018207,1882119.055,5826701.222,-37.66353571,176.198315
354,536822,Tauranga City-Marinas,0.27503472,0,1879865.638,5826408.861,-37.66685649,176.1729167
355,536831,Arataki,3.21285241,3.21285241,1884087.958,5825392.073,-37.67470982,176.2211134
356,536832,Te Maunga,4.86460904,4.86460904,1885262.063,5824190.295,-37.68516044,176.2348766
357,537000,Matua,2.44426941,2.44426941,1875887.579,5826560.466,-37.6666962,176.1278211
358,537100,Bellevue,1.71527272,1.71527272,1875965.647,5825148.148,-37.6793835,176.1292392
359,537201,Otumoetai North,1.72058913,1.72058913,1877749.279,5826190.593,-37.6694636,176.1490394
360,537202,Otumoetai South,1.60026649,1.60026649,1877309.686,5825376.999,-37.67691869,176.1443716
361,537301,Brookfield,2.30857161,2.30857161,1876550.246,5824079.866,-37.68882187,176.1362642
362,537302,Te Reti,1.71857255,1.71857255,1876009.949,5822449.011,-37.70366211,176.130763
363,537400,Judea,1.20920612,1.20920612,1877236.835,5823290.292,-37.69572061,176.1443402
364,538831,Kaingaroa Forest,11.2854286,11.2854286,1910075.971,5742343.422,-38.41337714,176.5512312
365,538832,Tarawera,508.3465029,443.4068225,1902654.577,5760108.211,-38.25611053,176.4587664
366,538841,Golden Springs,443.2991958,443.2991958,1893023.394,5739869.701,-38.44138538,176.3572825
367,538842,Reporoa,55.49598255,55.49598255,1887736.099,5742402.056,-38.42032037,176.2957607
368,538850,Ngakuru,446.3522519,446.3522519,1879689.839,5753101.991,-38.3265946,176.1994861
369,538861,Arahiwi,62.81807351,62.81807351,1867194.359,5777258.491,-38.11300344,176.0476462
370,538863,Waiwhero,174.6864418,174.6864418,1876801.944,5773471.079,-38.14419394,176.1585502
371,538864,Mamaku,2.68434492,2.68434492,1869705.945,5779219.796,-38.09460594,176.075515
372,539000,Selwyn Heights,0.89644774,0.89644774,1881996.592,5776129.91,-38.11866038,176.2166889
373,539100,Western Heights,2.23818658,2.23818658,1881537.698,5775257.017,-38.12665827,176.2118064
374,539200,Fairy Springs,1.88187144,1.88187144,1882919.434,5776746.333,-38.112825,176.2269559
375,539310,Pukehangi North,1.00210016,1.00210016,1880725.692,5774475.922,-38.13393981,176.2028638
376,539320,Pukehangi South,1.80502599,1.80502599,1880943.491,5773721.915,-38.14065704,176.2056423
377,539400,Mangakakahi,2.42987016,2.42987016,1882760.283,5774537.213,-38.13275336,176.2260188
378,539500,Sunnybrook,1.48406859,1.48406859,1881525.752,5772771.052,-38.14903193,176.212652
379,539600,Fordlands,0.77470892,0.77470892,1882588.825,5773463.828,-38.14246577,176.2244909
380,539700,Utuhina,0.67135382,0.67135382,1883259.557,5773436.73,-38.14249936,176.2321439
381,539800,Pomare,1.36824518,1.36824518,1882294.13,5772147.308,-38.15440456,176.2216548
382,539900,Hillcrest,0.77441144,0.77441144,1883434.591,5772632.699,-38.1496793,176.2344579
383,540000,Springfield,3.46799856,3.46799856,1883402.093,5771087.971,-38.16358938,176.2347022
384,540100,Kawaha Point,1.03149262,1.03149262,1883810.411,5777159.52,-38.10882758,176.2369391
385,540200,Koutu,1.10981716,1.10981716,1883871.501,5775613.195,-38.12272268,176.2382499
386,540300,Ohinemutu,0.19653073,0.19653073,1884579.062,5774946.371,-38.12850024,176.2465754
387,540410,Kuirau,2.48730529,2.48730529,1884797.996,5774206.624,-38.13508759,176.2493648
388,540420,Victoria,1.66353585,1.66353585,1885314.045,5773252.849,-38.14350681,176.2556255
389,540510,Glenholme East,0.86482005,0.86482005,1884827.776,5772421.577,-38.15114031,176.2504173
390,541740,Hilltop,3.13824981,3.13824981,1869317.067,5712088.018,-38.6988545,176.0967753
391,541750,Waipahihi,2.5565229,2.5565229,1869492.979,5710799.808,-38.71039303,176.0992961
392,541760,Richmond Heights,2.08140267,2.08140267,1868518.774,5709823.13,-38.71947816,176.088486
393,541900,Ohope,6.33171691,6.33171691,1959049.449,5788823.884,-37.97722181,177.0874132
394,542000,Matata,0.75423829,0.75423829,1930327.766,5799732.839,-37.89001459,176.7561192
395,542100,Taneatua,0.68627985,0.68627985,1951586.746,5779489.772,-38.06406264,177.0072259
396,542200,Edgecumbe,1.86975403,1.86975403,1936350.924,5790174.141,-37.9737707,176.8289311
397,542300,Te Teko,4.0222917,4.0222917,1933213.19,5784175.433,-38.02887421,176.7960685
398,542410,Whakatane North,2.40179567,2.40179567,1950804.791,5791875.321,-37.95300839,176.9922803
399,542421,Coastlands,4.25681696,4.25681696,1950192.497,5792903.355,-37.94400131,176.9848277
400,542422,Whakatane West,1.84065574,1.84065574,1948409.592,5790821.439,-37.96340544,176.9655927
401,542430,Trident,1.82986908,1.82986908,1949448.019,5790155.436,-37.96899482,176.9777094
402,542440,Allandale-Mokorua,3.40660626,3.40660626,1950864.129,5790536.198,-37.96502558,176.9936071
403,542511,Orini,10.70678841,10.70678841,1947579.902,5793146.435,-37.94281812,176.9550472
404,542513,Inlet-Ohiwa Harbour West,14.70962494,0,1959688.32,5786762.828,-37.99549761,177.0957006
405,542514,Maraetotara,28.07811521,28.07811521,1953614.114,5788529.69,-37.98199934,177.0258239
406,542520,Poroporo,18.90625524,18.90625524,1948330.13,5788721.763,-37.98231474,176.9657074
407,542530,Otakiri,480.030684,480.030684,1930683.372,5792520.521,-37.95474991,176.7634637
408,542540,Rotoma,337.9206909,337.9206909,1923579.326,5775263.459,-38.11251969,176.6905598
409,542550,Matahina-Minginui,2039.300204,2039.300204,1929588.102,5735038.192,-38.47209081,176.7776909
410,542561,Waimana,55.78321047,55.78321047,1960350.667,5768592.364,-38.15857953,177.1123775
411,542562,Urewera,1445.998369,1445.998369,1951591.4,5755728.814,-38.27768329,177.0190116
412,542600,Kawerau,23.63079303,23.63079303,1923695.631,5777817.172,-38.08950995,176.6907267
413,542700,Murupara,5.96836161,5.96836161,1923438.731,5737348.848,-38.45356098,176.7062806
414,542800,Opotiki,4.97755491,4.97755491,1975853.414,5784173.788,-38.01221836,177.2806617
415,542901,Te Kaha,16.17350901,16.17350901,2013931.441,5811222.797,-37.75267911,177.6975605
416,545202,Frasertown,8.57893378,8.57893378,1982198.971,5678269.188,-38.9611995,177.410476
417,545204,Ruakituri-Morere,1551.847176,1551.847176,1982454.579,5694079,-38.81904018,177.4046189
418,545205,Maungataniwha,1418.060767,1418.060767,1943859.769,5690719.472,-38.86514805,176.9628552
419,545206,Inland Water-Lake Waikaremoana,53.14416832,0,1953713.803,5701124.42,-38.76771412,177.0708192
420,545301,Raupunga,633.8552308,633.8552308,1955068.251,5668791.73,-39.05779074,177.1030975
421,545302,Whakaki,180.4652633,180.4652633,1995304.849,5670626.89,-39.02404026,177.5656927
422,545303,Nuhaka,24.369001,24.369001,2010566.05,5668668.978,-39.03459837,177.7425816
423,545304,Mahia,224.2173218,224.2173218,2021596.597,5659327.795,-39.11322446,177.8753565
424,545500,Wairoa,6.63055229,6.63055229,1982382.84,5669414.267,-39.04067684,177.4175462
425,545611,Bay View,29.23379993,29.23379993,1932064.386,5627112.907,-39.44155346,176.8583587
426,545621,Poraiti,18.84723706,18.58047627,1930525.104,5620775.995,-39.49911594,176.8436491
427,545631,Meeanee,21.05091373,21.05091373,1934261.234,5615649.851,-39.54375526,176.8895765
428,545632,Awatoto,3.50780873,3.50780873,1936505.874,5615500.175,-39.54422437,176.9157146
429,545710,Twyford,30.33469879,30.33469879,1927214.004,5609798.518,-39.59907543,176.8106276
430,545721,Karamu,13.29475937,13.29475937,1932415.391,5605754.469,-39.63342951,176.8731011
431,545722,Whakatu,10.74985621,10.74985621,1935034.34,5608208.849,-39.61034527,176.902308
432,545730,Clive,7.25452345,7.25452345,1937151.695,5610512.459,-39.58880719,176.9257445
433,545740,Haumoana,25.03165392,25.03165392,1939106.306,5605624.816,-39.63197139,176.9509536
434,545750,Brookvale,13.61336131,13.61336131,1935227.283,5604108.328,-39.64713107,176.9066261
435,545761,Irongate,8.83909592,8.83909592,1926996.622,5605025.255,-39.64207211,176.8104574
436,545762,Longlands South,10.5976804,10.5976804,1929961.521,5601975.657,-39.66835024,176.8464558
437,545811,Tangoio,310.4524669,310.4524669,1928195.133,5639530.143,-39.33139451,176.807414
438,545812,Eskdale,26.08207879,26.08207879,1932735.515,5633538.434,-39.38352804,176.8629462
439,545821,Sherenden-Puketapu,659.6742148,659.6742148,1914057.477,5621981.111,-39.49444938,176.651955
440,545822,Omahu,12.19514367,12.19514367,1923913.665,5612154.472,-39.57914675,176.7711214
441,545831,Waiohiki,8.42233979,8.42233979,1929869.659,5614104.517,-39.55934599,176.8393499
442,547800,Frimley,1.63412463,1.63412463,1928588.018,5607171.023,-39.62217176,176.8278981
443,547900,Raureka,1.93665117,1.93665117,1928433.513,5604855.304,-39.64304988,176.8272507
444,548000,Mayfair,1.59576499,1.59576499,1931357.416,5605417.306,-39.63687065,176.8609693
445,548100,Parkvale,1.39065109,1.39065109,1931107.584,5604239.759,-39.64755333,176.8586537
446,548200,Hastings Central,2.31408755,2.31408755,1929992.487,5605164.562,-39.63967003,176.8452249
447,548300,Akina,1.74444079,1.74444079,1929833.721,5603784.499,-39.65213804,176.8440668
448,548400,Woolwich,0.78412029,0.78412029,1926546.608,5607797.321,-39.61732172,176.8038573
449,548500,Camberley,1.10250891,1.10250891,1927950.543,5606614.018,-39.62742371,176.8207631
450,548611,Kingsley-Chatham,2.16347191,2.16347191,1924415.904,5608226.007,-39.61427703,176.7788782
451,548612,Lochain,1.00227708,1.00227708,1924464.662,5607219.963,-39.62330366,176.7799377
452,548620,Flaxmere East,1.65897534,1.65897534,1925385.858,5606731.164,-39.6273488,176.7908876
453,548810,Anderson Park,0.6731122,0.6731122,1932042.522,5601641.936,-39.67054484,176.8708305
454,548821,Iona,2.5855844,2.5855844,1932979.473,5600457.596,-39.68082724,176.8823265
455,548822,Havelock Hills,13.68502596,13.68502596,1931657.963,5597449.236,-39.70838529,176.8684632
456,548831,Te Mata,2.0992825,2.0992825,1933838.486,5602236.304,-39.66450252,176.8914217
457,548832,Havelock North Central,1.81743378,1.81743378,1933649.568,5601345.62,-39.67258307,176.8896739
458,548833,Te Mata Hills,7.41128489,7.41128489,1935289.501,5600037.125,-39.68370404,176.9094146
459,549000,Takapau,2.84010329,2.84010329,1885748.024,5564065.423,-40.0252636,176.3484769
460,549100,Waipawa,6.94374997,6.94374997,1906935.738,5572943.508,-39.93799583,176.5921269
461,549200,Tikokino,1336.230276,1335.401941,1887119.681,5579491.103,-39.88605449,176.3577245
462,549400,Otane,0.85398461,0.85398461,1910093.882,5577405.632,-39.89672282,176.6268978
463,549500,Waipukurau,7.82300402,7.82300402,1903414.164,5565370.879,-40.00736151,176.5545187
464,549601,Porangahau,22.38639624,22.38639624,1909363.058,5532700.336,-40.29895923,176.6397488
465,549602,Elsthorpe-Flemington,1955.988303,1955.988303,1909361.881,5553167.322,-40.11493455,176.6298922
466,549800,Norsewood-Herbertville,1446.001449,1446.001449,1875583.857,5538105.29,-40.26215893,176.2406411
467,549901,Owahanga,733.3265693,733.3265693,1876390.093,5505749.171,-40.55292289,176.2641518
468,551700,Westown,1.95613934,1.95613934,1691703.349,5674419.844,-39.07451242,174.0601312
469,551800,New Plymouth Central,1.04075541,1.04075541,1693045.337,5676350.424,-39.05697648,174.0753787
470,551900,Kawaroa,0.90031888,0.90031888,1691934.182,5675881.731,-39.06131697,174.0626018
471,552001,Mount Bryan,0.59467782,0.59467782,1694182.988,5676588.692,-39.0547078,174.088492
472,552002,Marsland Hill,0.87442022,0.87442022,1693353.811,5675835.621,-39.06158175,174.0790139
473,552100,Fitzroy,2.88859968,2.86460147,1695437.187,5677306.653,-39.04810308,174.102884
474,552200,Welbourn,1.9138402,1.9138402,1694245.397,5675075.437,-39.06833494,174.0894227
475,552300,Merrilands,1.71841672,1.711477,1695343.728,5675482.68,-39.06454656,174.1020595
476,552400,Frankleigh,2.15406327,2.15406327,1692428.789,5673743.001,-39.08053401,174.0686083
