Meshblock (2013 Areas),Year,2001 proportion single family households
MB 0655600,2013,0.789473684
MB 0655701,2013,0.636363636
MB 0655702,2013,0.777777778
MB 0655800,2013,0.666666667
MB 0655900,2013,0.571428571
MB 0656000,2013,0.8
MB 0656101,2013,0.75
MB 0656102,2013,0.722222222
MB 0656200,2013,0.9
MB 0656301,2013,0.666666667
MB 0656302,2013,0.666666667
MB 0656401,2013,0.5
MB 0656402,2013,#VALUE!
MB 0656500,2013,0.75
MB 0656600,2013,0.7
MB 0656700,2013,0.571428571
MB 0656800,2013,0.666666667
MB 0656900,2013,0.785714286
MB 0657000,2013,0.875
MB 0657100,2013,0.75862069
MB 0657200,2013,0.75
MB 0657300,2013,0.6875
MB 0657400,2013,0.615384615
MB 0657500,2013,0.666666667
MB 0657601,2013,0.75
MB 0657602,2013,0.833333333
MB 0657700,2013,0.684210526
MB 0657800,2013,0.625
MB 0657900,2013,0.666666667
MB 0658000,2013,0.736842105
MB 0658100,2013,0.5
MB 0658201,2013,0.769230769
MB 0658202,2013,0.5
MB 0658300,2013,0.588235294
MB 0658401,2013,0.777777778
MB 0658402,2013,0.684210526
MB 0658500,2013,0.689655172
MB 0658600,2013,0.769230769
MB 0658700,2013,0.666666667
MB 0658800,2013,0.769230769
MB 0658900,2013,0.666666667
MB 0659000,2013,0.727272727
MB 0659100,2013,0.724137931
MB 0659200,2013,0.68
MB 0659300,2013,0.75
MB 0659400,2013,0.764705882
MB 0659500,2013,#VALUE!
MB 0659600,2013,0.785714286
MB 0659701,2013,0.714285714
MB 0659702,2013,0.692307692
MB 0659800,2013,0.64
MB 0659900,2013,0.631578947
MB 0660000,2013,0.857142857
MB 0660100,2013,0.75
MB 0660200,2013,0.6
MB 0660300,2013,0.571428571
MB 0660400,2013,0.7
MB 0660500,2013,0.666666667
MB 0660600,2013,0.789473684
MB 0660700,2013,0.785714286
MB 0660800,2013,0.733333333
MB 0660900,2013,0.642857143
MB 0661000,2013,0.68
MB 0661100,2013,0.638888889
MB 0661200,2013,0.722222222
MB 0661300,2013,0.64
MB 0661400,2013,0.625
MB 0661500,2013,0.6
MB 0661600,2013,0.684210526
MB 0661700,2013,0.75
MB 0661800,2013,0.666666667
MB 0661900,2013,0.695652174
MB 0662000,2013,0.619047619
MB 0662100,2013,0.56
MB 0662200,2013,0.705882353
MB 0662300,2013,0.655172414
MB 0662400,2013,#VALUE!
MB 0662500,2013,0.6
MB 0662601,2013,0.75
MB 0662602,2013,0.642857143
MB 0662700,2013,0.642857143
MB 0662800,2013,0.6875
MB 0662900,2013,0.64
MB 0663000,2013,0.5
MB 0663100,2013,0.6
MB 0663200,2013,#VALUE!
MB 0663300,2013,#VALUE!
MB 0663400,2013,#VALUE!
MB 0663500,2013,#VALUE!
MB 0663600,2013,0.684210526
MB 0663700,2013,0.533333333
MB 0663800,2013,0.633333333
MB 0663900,2013,0.653846154
MB 0664000,2013,0.565217391
MB 0664100,2013,0.384615385
MB 0664200,2013,0.666666667
MB 0664300,2013,0.692307692
MB 0664400,2013,0.529411765
MB 0664500,2013,0.692307692
MB 0664600,2013,0.625
MB 0664700,2013,0.625
MB 0664800,2013,0.6
MB 0664900,2013,0.6
MB 0665000,2013,0.575
MB 0665101,2013,0.8
MB 0665102,2013,0.666666667
MB 0665200,2013,0.703703704
MB 0665300,2013,0.648648649
MB 0665400,2013,0.580645161
MB 0665500,2013,0.727272727
MB 0665601,2013,0.714285714
MB 0665602,2013,0.5
MB 0665700,2013,0.617647059
MB 0665800,2013,0.75
MB 0665900,2013,0.666666667
MB 0666000,2013,0.75
MB 0666100,2013,0.72
MB 0666200,2013,0.5
MB 0666301,2013,1
MB 0666302,2013,0.818181818
MB 0666400,2013,0.666666667
MB 0666500,2013,0.636363636
MB 0666600,2013,0.571428571
MB 0666700,2013,0.615384615
MB 0666800,2013,#VALUE!
MB 0666900,2013,0.625
MB 0667000,2013,0.888888889
MB 0667100,2013,0.6875
MB 0667200,2013,0.85
MB 0667300,2013,0.789473684
MB 0667400,2013,0.8
MB 0667500,2013,0.625
MB 0667601,2013,0.705882353
MB 0667602,2013,1
MB 0667700,2013,0.666666667
MB 0667801,2013,0.6
MB 0667802,2013,0.538461538
MB 0667900,2013,0.636363636
MB 0668000,2013,0.714285714
MB 0668100,2013,0.611111111
MB 0668200,2013,0.7
MB 0668300,2013,0.647058824
MB 0668400,2013,0.6
MB 0668500,2013,0.684210526
MB 0668600,2013,0.7
MB 0668700,2013,0.516129032
MB 0668801,2013,0.8
MB 0668802,2013,1
MB 0668901,2013,0.615384615
MB 0668902,2013,0.666666667
MB 0669000,2013,0.727272727
MB 0669100,2013,0.666666667
MB 0669200,2013,0.6
MB 0669300,2013,0.538461538
MB 0669401,2013,0.833333333
MB 0669402,2013,0.714285714
MB 0669500,2013,0.6
MB 0669601,2013,0.785714286
MB 0669602,2013,0.7
MB 0669700,2013,0.705882353
MB 0669800,2013,0.777777778
MB 0669900,2013,0.636363636
MB 0670000,2013,0.75
MB 0670100,2013,0.8
MB 0670200,2013,0.714285714
MB 0670300,2013,0.714285714
MB 0670400,2013,0.75
MB 0670500,2013,0.647058824
MB 0670600,2013,0.823529412
MB 0670700,2013,0.785714286
MB 0670801,2013,0.636363636
MB 0670802,2013,#VALUE!
MB 0670901,2013,0.571428571
MB 0670902,2013,0.666666667
MB 0670903,2013,0.666666667
MB 0671000,2013,0.666666667
MB 0671100,2013,0.666666667
MB 0671200,2013,0.545454545
MB 0671300,2013,0.666666667
MB 0671400,2013,0.75
MB 0671501,2013,0.714285714
MB 0671502,2013,0.666666667
MB 0671503,2013,0.6
MB 0671600,2013,0.636363636
MB 0671700,2013,0.652173913
MB 0671801,2013,0.714285714
MB 0671802,2013,0.5
MB 0671803,2013,0.666666667
MB 0671804,2013,0.666666667
MB 0671900,2013,0.5
MB 0672001,2013,0.8
MB 0672002,2013,0.666666667
MB 0672003,2013,0.75
MB 0672004,2013,#VALUE!
MB 0672101,2013,0.833333333
MB 0672103,2013,0.714285714
MB 0672104,2013,0.777777778
MB 0672105,2013,0.666666667
MB 0672200,2013,0.733333333
MB 0672300,2013,0.769230769
MB 0672400,2013,0.692307692
MB 0672500,2013,0.705882353
MB 0672600,2013,0.619047619
MB 0672700,2013,0.736842105
MB 0672801,2013,0.75
MB 0672802,2013,0.666666667
MB 0672900,2013,0.636363636
MB 0673000,2013,0.666666667
MB 0673100,2013,0.5625
MB 0673201,2013,0.6
MB 0673202,2013,0.888888889
MB 0673203,2013,0.833333333
MB 0673301,2013,0.75
MB 0673302,2013,0.636363636
MB 0673303,2013,0.526315789
MB 0673401,2013,0.8
MB 0673402,2013,0.666666667
MB 0673500,2013,0.636363636
MB 0673600,2013,0.75
MB 0673700,2013,0.666666667
MB 0673800,2013,0.6875
MB 0673900,2013,0.8
MB 0674000,2013,0.75
MB 0674100,2013,0.777777778
MB 0674200,2013,0.692307692
MB 0674300,2013,0.75
MB 0674400,2013,#VALUE!
MB 0674500,2013,#VALUE!
MB 0674600,2013,0.714285714
MB 0674700,2013,0.857142857
MB 0674800,2013,#VALUE!
MB 0674900,2013,#VALUE!
MB 0675000,2013,#VALUE!
MB 0675100,2013,#VALUE!
MB 0675200,2013,0.789473684
MB 0675300,2013,0.838709677
MB 0675400,2013,0.76
MB 0675500,2013,0.681818182
MB 0675600,2013,0.888888889
MB 0675700,2013,0.72
MB 0675801,2013,0.75
MB 0675802,2013,0.833333333
MB 0675803,2013,0.833333333
MB 0675804,2013,0.846153846
MB 0675901,2013,0.888888889
MB 0675902,2013,0.857142857
MB 0675903,2013,0.666666667
MB 0675904,2013,0.875
MB 0676000,2013,0.636363636
MB 0676101,2013,0.636363636
MB 0676102,2013,0.777777778
MB 0676103,2013,0.875
MB 0676104,2013,0.75
MB 0676200,2013,0.818181818
MB 0676301,2013,0.863636364
MB 0676302,2013,0.9
MB 0676402,2013,0.894736842
MB 0676403,2013,0.6875
MB 0676404,2013,0.620689655
MB 0676500,2013,0.742857143
MB 0676602,2013,0.85
MB 0676603,2013,0.739130435
MB 0676604,2013,0.625
MB 0676605,2013,0.941176471
MB 0676700,2013,0.857142857
MB 0676800,2013,0.7
MB 0676900,2013,0.783783784
MB 0677000,2013,0.793103448
MB 0677100,2013,0.8
MB 0677200,2013,0.807692308
MB 0677300,2013,0.863636364
MB 0677400,2013,0.888888889
MB 0677501,2013,0.6
MB 0677502,2013,0.75
MB 0677503,2013,1
MB 0677504,2013,0.875
MB 0677505,2013,0.666666667
MB 0677600,2013,0.8
MB 0677700,2013,0.727272727
MB 0677800,2013,0.80952381
MB 0677901,2013,0.851851852
MB 0677902,2013,0.944444444
MB 0677904,2013,0.823529412
MB 0677905,2013,0.8125
MB 0678001,2013,0.909090909
MB 0678003,2013,0.875
MB 0678004,2013,0.818181818
MB 0678100,2013,1
MB 0678200,2013,0.904761905
MB 0678300,2013,0.833333333
MB 0678400,2013,0.869565217
MB 0678501,2013,0.909090909
MB 0678502,2013,0.8125
MB 0678601,2013,0.846153846
MB 0678602,2013,1
MB 0678700,2013,0.789473684
MB 0678801,2013,0.866666667
MB 0678802,2013,0.75
MB 0678803,2013,0.761904762
MB 0678900,2013,0.861111111
MB 0679000,2013,0.826086957
MB 0679100,2013,0.675675676
MB 0679200,2013,0.882352941
MB 0679301,2013,0.75
MB 0679304,2013,0.823529412
MB 0679306,2013,0.857142857
MB 0679307,2013,0.913043478
MB 0679308,2013,0.75
MB 0679309,2013,0.833333333
MB 0679310,2013,1
MB 0679311,2013,1
MB 0679400,2013,0.777777778
MB 0679500,2013,0.769230769
MB 0679600,2013,0.782608696
MB 0679700,2013,0.733333333
MB 0679801,2013,0.833333333
MB 0679802,2013,0.85
MB 0679804,2013,0.709677419
MB 0679805,2013,0.647058824
MB 0679806,2013,0.8
MB 0679807,2013,0.826086957
MB 0679808,2013,0.75
MB 0679809,2013,0.818181818
MB 0679810,2013,0.833333333
MB 0679811,2013,0.76
MB 0679812,2013,#VALUE!
MB 0679813,2013,0.785714286
MB 0679814,2013,0.75
MB 0679900,2013,0.76
MB 0680001,2013,0.75
MB 0680002,2013,0.666666667
MB 0680100,2013,0.863636364
MB 0680200,2013,0.777777778
MB 0680300,2013,0.826086957
MB 0680401,2013,0.666666667
MB 0680402,2013,0.625
MB 0680403,2013,0.666666667
MB 0680404,2013,0.777777778
MB 0680501,2013,0.75
MB 0680502,2013,0.826086957
MB 0680503,2013,0.9
MB 0680601,2013,0.857142857
MB 0680602,2013,0.857142857
MB 0680705,2013,0.741935484
MB 0680706,2013,0.65625
MB 0680708,2013,0.8
MB 0680709,2013,#VALUE!
MB 0680711,2013,#VALUE!
MB 0680712,2013,1
MB 0680713,2013,0.833333333
MB 0680714,2013,0.666666667
MB 0680715,2013,0.888888889
MB 0680716,2013,0.625
MB 0680717,2013,1
MB 0680718,2013,0.777777778
MB 0680719,2013,0.714285714
MB 0680720,2013,0.875
MB 0680721,2013,0.714285714
MB 0680722,2013,0.857142857
MB 0680723,2013,0.857142857
MB 0680724,2013,0.555555556
MB 0680725,2013,1
MB 0680726,2013,0.6
MB 0680727,2013,0.692307692
MB 0680728,2013,0.714285714
MB 0680801,2013,0.78125
MB 0680804,2013,#VALUE!
MB 0680805,2013,0.6
MB 0680806,2013,0.888888889
MB 0680807,2013,0.545454545
MB 0680808,2013,0.888888889
MB 0680809,2013,0.875
MB 0680810,2013,0.875
MB 0680900,2013,0.846153846
MB 0681000,2013,0.722222222
MB 0681101,2013,0.9
MB 0681103,2013,0.842105263
MB 0681104,2013,0.857142857
MB 0681105,2013,0.666666667
MB 0681203,2013,0.8
MB 0681207,2013,1
MB 0681208,2013,0.4
MB 0681209,2013,0.555555556
MB 0681210,2013,0.411764706
MB 0681211,2013,#VALUE!
MB 0681212,2013,0.333333333
MB 0681213,2013,0.416666667
MB 0681214,2013,0.833333333
MB 0681215,2013,0.75
MB 0681216,2013,1
MB 0681217,2013,0.8
MB 0681218,2013,0.714285714
MB 0681219,2013,0.75
MB 0681220,2013,0.625
MB 0681303,2013,0.730769231
MB 0681304,2013,#VALUE!
MB 0681308,2013,#VALUE!
MB 0681309,2013,0.658536585
MB 0681310,2013,0.590909091
MB 0681311,2013,0.625
MB 0681312,2013,0.666666667
MB 0681317,2013,0.678571429
MB 0681318,2013,0.833333333
MB 0681319,2013,0.177419355
MB 0681320,2013,0.636363636
MB 0681321,2013,0.666666667
MB 0681323,2013,0.857142857
MB 0681324,2013,0.681818182
MB 0681325,2013,0.6875
MB 0681326,2013,0.8125
MB 0681327,2013,0.807692308
MB 0681328,2013,0.727272727
MB 0681329,2013,0.6
MB 0681330,2013,0.5625
MB 0681331,2013,0.714285714
MB 0681332,2013,0.888888889
MB 0681333,2013,0.875
MB 0681334,2013,0.846153846
MB 0681335,2013,0.833333333
MB 0681336,2013,0.75
MB 0681337,2013,0.789473684
MB 0681338,2013,0.842105263
MB 0681400,2013,0.818181818
MB 0681500,2013,0.772727273
MB 0681600,2013,0.789473684
MB 0681700,2013,0.75
MB 0681800,2013,0.692307692
MB 0681900,2013,0.736842105
MB 0682000,2013,1
MB 0682100,2013,0.722222222
MB 0682200,2013,0.769230769
MB 0682301,2013,0.789473684
MB 0682302,2013,1
MB 0682400,2013,0.8
MB 0682500,2013,0.777777778
MB 0682600,2013,0.777777778
MB 0682700,2013,0.8
MB 0682800,2013,0.681818182
MB 0682900,2013,0.76
MB 0683000,2013,0.615384615
MB 0683100,2013,0.75
MB 0683200,2013,0.714285714
MB 0683300,2013,0.628571429
MB 0683400,2013,0.642857143
MB 0683500,2013,0.692307692
MB 0683600,2013,0.714285714
MB 0683700,2013,0.857142857
MB 0683800,2013,0.7
MB 0683900,2013,0.538461538
MB 0684000,2013,0.714285714
MB 0684100,2013,0.692307692
MB 0684200,2013,0.875
MB 0684300,2013,0.722222222
MB 0684400,2013,0.705882353
MB 0684500,2013,0.727272727
MB 0684601,2013,0.875
MB 0684602,2013,0.818181818
MB 0684701,2013,1
MB 0684702,2013,0.6
MB 0684800,2013,0.769230769
MB 0684900,2013,0.642857143
MB 0685000,2013,0.625
MB 0685100,2013,0.65
MB 0685200,2013,0.736842105
MB 0685300,2013,0.714285714
MB 0685400,2013,0.615384615
MB 0685500,2013,0.777777778
MB 0685600,2013,0.714285714
MB 0685700,2013,0.692307692
MB 0685800,2013,0.769230769
MB 0685900,2013,0.571428571
MB 0686000,2013,0.727272727
MB 0686100,2013,0.666666667
MB 0686200,2013,0.866666667
MB 0686300,2013,0.733333333
MB 0686400,2013,0.653846154
MB 0686501,2013,0.583333333
MB 0686502,2013,0.636363636
MB 0686600,2013,0.708333333
MB 0686700,2013,0.736842105
MB 0686800,2013,0.576923077
MB 0686900,2013,0.642857143
MB 0687001,2013,0.178571429
MB 0687002,2013,0.666666667
MB 0687003,2013,0.625
MB 0687004,2013,0.6
MB 0687005,2013,#VALUE!
MB 0687101,2013,0.777777778
MB 0687102,2013,0.909090909
MB 0687200,2013,0.545454545
MB 0687300,2013,0.75
MB 0687401,2013,0.5
MB 0687402,2013,1
MB 0687500,2013,0.888888889
MB 0687600,2013,0.666666667
MB 0687700,2013,0.681818182
MB 0687801,2013,0.642857143
MB 0687802,2013,1
MB 0687900,2013,0.6875
MB 0688000,2013,0.647058824
MB 0688101,2013,0.733333333
MB 0688102,2013,0.833333333
MB 0688200,2013,0.764705882
MB 0688300,2013,0.75
MB 0688400,2013,0.736842105
MB 0688500,2013,0.875
MB 0688600,2013,0.647058824
MB 0688700,2013,0.777777778
MB 0688800,2013,0.733333333
MB 0688900,2013,0.636363636
MB 0689000,2013,0.642857143
MB 0689100,2013,0.8
MB 0689200,2013,0.8
MB 0689300,2013,0.818181818
MB 0689400,2013,0.714285714
MB 0689500,2013,0.727272727
MB 0689600,2013,0.777777778
MB 0689700,2013,0.666666667
MB 0689800,2013,0.684210526
MB 0689900,2013,0.769230769
MB 0690000,2013,0.761904762
MB 0690100,2013,0.818181818
MB 0690200,2013,0.8125
MB 0690300,2013,0.8
MB 0690400,2013,0.727272727
MB 0690500,2013,0.739130435
MB 0690600,2013,0.625
MB 0690700,2013,0.724137931
MB 0690800,2013,0.583333333
MB 0690900,2013,0.8125
MB 0691000,2013,0.733333333
MB 0691101,2013,0.571428571
MB 0691102,2013,0.714285714
MB 0691103,2013,0.833333333
MB 0691104,2013,0.666666667
MB 0691201,2013,0.75
MB 0691202,2013,0.714285714
MB 0691203,2013,0.8
MB 0691300,2013,0.695652174
MB 0691400,2013,0.823529412
MB 0691500,2013,0.75
MB 0691600,2013,0.714285714
MB 0691700,2013,0.625
MB 0691800,2013,0.733333333
MB 0691900,2013,0.777777778
MB 0692000,2013,0.615384615
MB 0692100,2013,0.714285714
MB 0692201,2013,0.714285714
MB 0692202,2013,0.75
MB 0692301,2013,0.933333333
MB 0692302,2013,0.846153846
MB 0692400,2013,0.823529412
MB 0692500,2013,1
MB 0692600,2013,0.857142857
MB 0692700,2013,0.714285714
MB 0692801,2013,1
MB 0692802,2013,1
MB 0692803,2013,0.75
MB 0692804,2013,1
MB 0692805,2013,0.8
MB 0692900,2013,1
MB 0693001,2013,0.8
MB 0693002,2013,0.75
MB 0693003,2013,0.714285714
MB 0693004,2013,0.8
MB 0693100,2013,0.727272727
MB 0693200,2013,0.785714286
MB 0693300,2013,0.705882353
MB 0693400,2013,0.75
MB 0693500,2013,0.8
MB 0693600,2013,0.75
MB 0693700,2013,0.923076923
MB 0693801,2013,0.666666667
MB 0693802,2013,0.857142857
MB 0693803,2013,0.888888889
MB 0693900,2013,0.8125
MB 0694000,2013,0.9375
MB 0694100,2013,0.703703704
MB 0694200,2013,0.818181818
MB 0694300,2013,0.8125
MB 0694400,2013,0.833333333
MB 0694501,2013,0.76
MB 0694502,2013,0.714285714
MB 0694503,2013,0.666666667
MB 0694600,2013,0.727272727
MB 0694700,2013,0.642857143
MB 0694800,2013,0.633333333
MB 0694900,2013,0.666666667
MB 0695001,2013,0.826086957
MB 0695002,2013,0.8
MB 0695101,2013,1
MB 0695102,2013,0.6
MB 0695200,2013,0.666666667
MB 0695300,2013,0.625
MB 0695400,2013,0.833333333
MB 0695500,2013,0.8
MB 0695600,2013,0.608695652
MB 0695700,2013,0.636363636
MB 0695800,2013,0.705882353
MB 0695900,2013,0.692307692
MB 0696000,2013,0.666666667
MB 0696101,2013,#VALUE!
MB 0696102,2013,0.684210526
MB 0696200,2013,0.714285714
MB 0696301,2013,0.789473684
MB 0696302,2013,0.666666667
MB 0696400,2013,0.555555556
MB 0696500,2013,0.777777778
MB 0696600,2013,0.8
MB 0696701,2013,#VALUE!
MB 0696702,2013,0.777777778
MB 0696801,2013,#VALUE!
MB 0696804,2013,0.692307692
MB 0696805,2013,0.7
MB 0696806,2013,0.7
MB 0696807,2013,0.571428571
MB 0696808,2013,0.777777778
MB 0696809,2013,0.9
MB 0696900,2013,#VALUE!
MB 0697000,2013,#VALUE!
MB 0697100,2013,#VALUE!
MB 0697200,2013,0.727272727
MB 0697300,2013,0.769230769
MB 0697400,2013,0.666666667
MB 0697500,2013,0.818181818
MB 0697600,2013,0.727272727
MB 0697700,2013,0.375
MB 0697800,2013,0.666666667
MB 0697900,2013,0.7
MB 0698000,2013,0.555555556
MB 0698100,2013,0.636363636
MB 0698200,2013,0.636363636
MB 0698300,2013,0.444444444
MB 0698400,2013,0.625
MB 0698500,2013,0.6
MB 0698600,2013,0.727272727
MB 0698700,2013,0.545454545
MB 0698800,2013,0.714285714
MB 0698900,2013,0.714285714
MB 0699000,2013,0.857142857
MB 0699100,2013,0.538461538
MB 0699200,2013,0.75
MB 0699300,2013,0.8
MB 0699400,2013,0.428571429
MB 0699500,2013,0.6
MB 0699600,2013,0.75
MB 0699700,2013,0.5
MB 0699800,2013,0.6
MB 0699900,2013,0.75
MB 0700000,2013,0.6
MB 0700100,2013,0.75
MB 0700200,2013,0.75
MB 0700300,2013,0.857142857
MB 0700400,2013,0.666666667
MB 0700500,2013,0.714285714
MB 0700601,2013,0.647058824
MB 0700602,2013,0.5
MB 0700700,2013,#VALUE!
MB 0700800,2013,0.6
MB 0700900,2013,0.666666667
MB 0701000,2013,0.4
MB 0701100,2013,0.666666667
MB 0701201,2013,#VALUE!
MB 0701202,2013,#VALUE!
MB 0701300,2013,0.857142857
MB 0701400,2013,0.727272727
MB 0701500,2013,0.75
MB 0701600,2013,0.6
MB 0701700,2013,0.733333333
MB 0701800,2013,0.6
MB 0701900,2013,0.5
MB 0702000,2013,0.444444444
MB 0702100,2013,0.75
MB 0702201,2013,1
MB 0702202,2013,#VALUE!
MB 0702300,2013,0.714285714
MB 0702401,2013,#VALUE!
MB 0702402,2013,0.777777778
MB 0702500,2013,0.785714286
MB 0702600,2013,0.666666667
MB 0702700,2013,0.714285714
MB 0702800,2013,0.714285714
MB 0702900,2013,0.75
MB 0703000,2013,0.625
MB 0703100,2013,0.6
MB 0703200,2013,0.714285714
MB 0703300,2013,0.375
MB 0703400,2013,0.666666667
MB 0703500,2013,0.666666667
MB 0703600,2013,0.727272727
MB 0703700,2013,0.75
MB 0703800,2013,0.538461538
MB 0703900,2013,0.625
MB 0704000,2013,0.571428571
MB 0704100,2013,0.75
MB 0704200,2013,0.75
MB 0704300,2013,0.625
MB 0704400,2013,0.444444444
MB 0704501,2013,#VALUE!
MB 0704502,2013,#VALUE!
MB 0704600,2013,0.5
MB 0704700,2013,0.4
MB 0704800,2013,0.6
MB 0704900,2013,0.6
MB 0705000,2013,0.833333333
MB 0705100,2013,0.625
MB 0705200,2013,0.833333333
MB 0705300,2013,0.875
MB 0705400,2013,0.857142857
MB 0705500,2013,0.666666667
MB 0705600,2013,0.666666667
MB 0705700,2013,0.8
MB 0705800,2013,0.571428571
MB 0705900,2013,0.8
MB 0706000,2013,0.75
MB 0706100,2013,0.727272727
MB 0706201,2013,#VALUE!
MB 0706202,2013,0.75
MB 0706300,2013,0.75
MB 0706400,2013,0.571428571
MB 0706500,2013,0.571428571
MB 0706600,2013,0.666666667
MB 0706700,2013,0.866666667
MB 0706800,2013,0.75
MB 0706900,2013,0.789473684
MB 0707000,2013,0.727272727
MB 0707100,2013,0.6
MB 0707200,2013,0.6
MB 0707300,2013,0.692307692
MB 0707400,2013,0.5
MB 0707500,2013,0.6
MB 0707600,2013,0.714285714
MB 0707700,2013,0.714285714
MB 0707800,2013,0.5
MB 0707900,2013,1
MB 0708000,2013,0.666666667
MB 0708100,2013,0.636363636
MB 0708200,2013,0.692307692
MB 0708300,2013,0.571428571
MB 0708400,2013,0.833333333
MB 0708500,2013,0.291666667
MB 0708600,2013,0.727272727
MB 0708700,2013,0.777777778
MB 0708800,2013,0.571428571
MB 0708900,2013,0.4
MB 0709000,2013,0.75
MB 0709100,2013,0.666666667
MB 0709200,2013,0.571428571
MB 0709300,2013,0.6875
MB 0709400,2013,0.75
MB 0709500,2013,0.8
MB 0709600,2013,0.666666667
MB 0709700,2013,0.833333333
MB 0709800,2013,0.714285714
MB 0709900,2013,0.714285714
MB 0710000,2013,0.666666667
MB 0710100,2013,0.583333333
MB 0710200,2013,0.888888889
MB 0710300,2013,0.666666667
MB 0710400,2013,0.555555556
MB 0710510,2013,0.8
MB 0710511,2013,1
MB 0710512,2013,0.821428571
MB 0710515,2013,0.733333333
MB 0710516,2013,0.666666667
MB 0710517,2013,0.8
MB 0710518,2013,0.727272727
MB 0710519,2013,0.703703704
MB 0710520,2013,0.75
MB 0710521,2013,0.791666667
MB 0710522,2013,0.714285714
MB 0710523,2013,0.769230769
MB 0710524,2013,0.785714286
MB 0710525,2013,0.846153846
MB 0710526,2013,0.818181818
MB 0710527,2013,#VALUE!
MB 0710528,2013,0.6
MB 0710529,2013,0.666666667
MB 0710530,2013,0.8
MB 0710531,2013,0.666666667
MB 0710532,2013,0.777777778
MB 0710533,2013,0.777777778
MB 0710534,2013,1
MB 0710601,2013,0.806451613
MB 0710602,2013,0.75
MB 0710700,2013,0.789473684
MB 0710801,2013,0.823529412
MB 0710803,2013,0.777777778
MB 0710804,2013,0.8
MB 0710902,2013,0.666666667
MB 0710903,2013,0.842105263
MB 0710904,2013,0.777777778
MB 0710905,2013,0.8
MB 0711005,2013,0.714285714
MB 0711007,2013,0.807692308
MB 0711008,2013,0.857142857
MB 0711009,2013,0.875
MB 0711010,2013,0.866666667
MB 0711014,2013,0.709677419
MB 0711015,2013,0.8
MB 0711018,2013,0.75
MB 0711019,2013,0.65
MB 0711020,2013,0.75
MB 0711021,2013,0.8
MB 0711022,2013,0.857142857
MB 0711023,2013,#VALUE!
MB 0711024,2013,0.866666667
MB 0711025,2013,0.833333333
MB 0711026,2013,0.782608696
MB 0711027,2013,0.869565217
MB 0711028,2013,1
MB 0711029,2013,0.733333333
MB 0711030,2013,0.818181818
MB 0711031,2013,0.833333333
MB 0711032,2013,0.666666667
MB 0711033,2013,0.909090909
MB 0711034,2013,0.818181818
MB 0711035,2013,0.916666667
MB 0711114,2013,0.714285714
MB 0711117,2013,0.818181818
MB 0711122,2013,0.80952381
MB 0711129,2013,0.869565217
MB 0711131,2013,0.857142857
MB 0711133,2013,0.8
MB 0711137,2013,0.8125
MB 0711138,2013,0.913043478
MB 0711139,2013,#VALUE!
MB 0711141,2013,0.75
MB 0711144,2013,0.857142857
MB 0711145,2013,0.944444444
MB 0711147,2013,0.782608696
MB 0711148,2013,1
MB 0711149,2013,0.842105263
MB 0711151,2013,0.666666667
MB 0711152,2013,0.857142857
MB 0711153,2013,0.722222222
MB 0711154,2013,0.642857143
MB 0711155,2013,0.916666667
MB 0711156,2013,0.823529412
MB 0711157,2013,0.727272727
MB 0711158,2013,0.75
MB 0711159,2013,0.714285714
MB 0711160,2013,0.777777778
MB 0711161,2013,0.857142857
MB 0711162,2013,0.916666667
MB 0711163,2013,0.75
MB 0711164,2013,0.818181818
MB 0711165,2013,0.857142857
MB 0711166,2013,0.875
MB 0711167,2013,0.875
MB 0711168,2013,1
MB 0711169,2013,0.823529412
MB 0711170,2013,0.909090909
MB 0711171,2013,0.857142857
MB 0711172,2013,0.833333333
MB 0711173,2013,0.789473684
MB 0711174,2013,0.785714286
MB 0711175,2013,0.818181818
MB 0711176,2013,0.791666667
MB 0711177,2013,0.826086957
MB 0711178,2013,0.7
MB 0711179,2013,1
MB 0711180,2013,0.571428571
MB 0711181,2013,0.666666667
MB 0711182,2013,0.428571429
MB 0711183,2013,0.833333333
MB 0711184,2013,0.714285714
MB 0711185,2013,0.5
MB 0711186,2013,0.777777778
MB 0711187,2013,0.833333333
MB 0711188,2013,0.777777778
MB 0711189,2013,1
MB 0711190,2013,0.666666667
MB 0711191,2013,1
MB 0711192,2013,0.8
MB 0711193,2013,0.875
MB 0711194,2013,0.714285714
MB 0711195,2013,0.833333333
MB 0711196,2013,0.75
MB 0711197,2013,0.833333333
MB 0711200,2013,#VALUE!
MB 0711301,2013,#VALUE!
MB 0711302,2013,#VALUE!
MB 0711402,2013,0.642857143
MB 0711403,2013,0.821428571
MB 0711404,2013,#VALUE!
MB 0711405,2013,#VALUE!
MB 0711406,2013,0.740740741
MB 0711408,2013,0.863636364
MB 0711410,2013,0.916666667
MB 0711411,2013,0.666666667
MB 0711412,2013,0.882352941
MB 0711413,2013,0.6875
MB 0711414,2013,0.789473684
